Player_Name,Age,Position,Continent,Minutes_Played,Goals,Assists,Defensive_Impact,Injury_Days,Market_Value_M,Contract_Years_Left,Coach_Trust_Score,Saves,Contract_Renewed
Player_3311,22,Goalkeeper,Asia,1884,0,0.0,54,20.0,22.5,2,48,89,0
Player_3312,26,Goalkeeper,Africa,3241,0,0.0,79,36.0,20.9,3,50,35,0
Player_3313,34,Defender,Europe,1880,0,2.0,78,31.0,44.6,1,67,0,1
Player_3314,22,Forward,Africa,2781,9,4.0,23,0.0,17.5,2,60,0,1
Player_3315,29,Forward,Africa,2031,13,9.0,20,3.0,20.7,1,79,0,1
Player_3316,30,Forward,Asia,2720,12,5.0,44,0.0,15.7,3,78,0,1
Player_3317,27,Defender,Europe,1645,0,1.0,95,1.0,,2,68,0,1
Player_3318,26,Midfielder,Africa,1792,8,7.0,57,4.0,24.8,3,59,0,0
Player_3319,24,Midfielder,Africa,2158,8,6.0,65,2.0,6.4,1,100,0,1
Player_3320,25,Defender,Asia,3019,5,1.0,75,20.0,1.0,3,51,0,1
Player_3321,26,Goalkeeper,Africa,1945,0,0.0,95,13.0,47.3,1,37,147,1
Player_3322,28,Goalkeeper,Africa,30,0,0.0,78,7.0,,1,70,85,1
Player_3323,24,Forward,Asia,2051,21,7.0,61,24.0,18.6,2,81,0,1
Player_3324,30,Midfielder,Africa,2051,11,8.0,33,35.0,1.0,1,87,0,1
Player_3325,29,Forward,Africa,2397,15,8.0,32,33.0,35.4,3,100,0,1
Player_3326,21,Midfielder,South America,120,7,3.0,54,25.0,19.2,2,62,0,0
Player_3327,24,Midfielder,Europe,2119,6,3.0,59,40.0,9.8,2,92,0,1
Player_3328,28,Forward,Europe,1271,15,6.0,46,15.0,3.9,1,65,0,1
Player_3329,25,Midfielder,Asia,30,2,8.0,58,0.0,12.4,0,35,0,0
Player_3330,22,Goalkeeper,Asia,2683,0,0.0,68,,5.2,0,49,94,1
Player_3331,33,Forward,Asia,2518,30,5.0,43,0.0,24.4,0,77,0,1
Player_3332,24,Defender,South America,2117,1,1.0,95,10.0,20.5,2,68,0,1
Player_3333,29,Forward,Asia,2306,10,0.0,43,11.0,17.1,1,57,0,1
Player_3334,31,Forward,Africa,30,17,9.0,57,29.0,1.0,0,72,0,1
Player_3335,22,Defender,South America,2038,3,3.0,78,,8.9,3,100,0,1
Player_3336,25,Forward,Africa,2102,7,5.0,42,17.0,23.7,0,100,0,1
Player_3337,23,Midfielder,South America,2225,3,8.0,61,7.0,1.0,3,76,0,1
Player_3338,27,Goalkeeper,South America,3316,0,0.0,77,9.0,1.0,3,56,51,1
Player_3339,33,Midfielder,Africa,2372,3,3.0,57,,37.7,0,74,0,1
Player_3340,20,Forward,Asia,3400,5,3.0,59,26.0,11.0,1,56,0,1
Player_3341,22,Forward,Asia,1656,12,5.0,37,17.0,2.2,3,49,0,0
Player_3342,31,Midfielder,Africa,2102,5,7.0,86,0.0,39.8,1,81,0,1
Player_3343,26,Forward,South America,2927,4,6.0,46,,24.9,3,79,0,1
Player_3344,25,Defender,South America,2717,0,2.0,68,5.0,25.5,3,71,0,1
Player_3345,20,Midfielder,Europe,1119,9,2.0,74,19.0,12.5,2,74,0,1
Player_3346,26,Goalkeeper,South America,2653,0,0.0,74,13.0,17.7,1,96,122,1
Player_3347,33,Forward,Africa,2332,6,3.0,22,33.0,9.2,2,29,0,0
Player_3348,35,Forward,South America,1857,8,10.0,21,40.0,9.2,0,25,0,0
Player_3349,32,Forward,South America,2753,17,6.0,48,0.0,19.7,1,61,0,1
Player_3350,20,Goalkeeper,South America,2446,0,0.0,87,10.0,14.8,0,57,90,1
Player_3351,29,Defender,Africa,2674,3,0.0,60,33.0,30.2,3,72,0,1
Player_3352,24,Forward,Europe,2900,9,7.0,37,,42.2,0,76,0,1
Player_3353,23,Defender,Africa,1365,0,1.0,95,6.0,39.7,2,43,0,0
Player_3354,21,Defender,South America,1916,0,0.0,56,0.0,40.7,3,48,0,0
Player_3355,23,Goalkeeper,Europe,2333,0,0.0,57,0.0,62.4,3,77,72,1
Player_3356,18,Defender,South America,1303,5,5.0,81,,40.6,3,51,0,0
Player_3357,28,Goalkeeper,Africa,2467,0,,47,0.0,10.3,2,84,48,1
Player_3358,25,Midfielder,Asia,2094,9,9.0,54,46.0,1.0,3,91,0,1
Player_3359,23,Midfielder,Africa,2298,6,7.0,80,25.0,29.8,0,81,0,1
Player_3360,20,Forward,South America,120,13,3.0,23,12.0,20.7,3,48,0,0
Player_3361,30,Defender,South America,2984,2,3.0,71,33.0,,0,74,0,1
Player_3362,34,Forward,Europe,1872,20,0.0,52,,,1,47,0,1
Player_3363,28,Goalkeeper,Asia,2351,0,0.0,75,20.0,1.6,1,100,74,1
Player_3364,27,Goalkeeper,Africa,1811,0,0.0,35,0.0,1.0,2,61,71,1
Player_3365,23,Forward,Africa,1561,12,2.0,54,24.0,9.4,3,57,0,0
Player_3366,26,Midfielder,South America,2212,0,6.0,74,44.0,6.7,3,100,0,1
Player_3367,28,Midfielder,Europe,1288,2,12.0,88,18.0,20.2,0,27,0,0
Player_3368,31,Goalkeeper,South America,1607,0,0.0,82,45.0,18.7,1,59,145,1
Player_3369,27,Midfielder,South America,2094,5,,58,26.0,15.5,2,79,0,1
Player_3370,20,Midfielder,Europe,2144,10,2.0,70,0.0,1.0,0,87,0,1
Player_3371,24,Forward,Asia,3293,14,6.0,23,10.0,7.0,0,59,0,1
Player_3372,28,Midfielder,South America,2718,7,3.0,74,0.0,37.8,3,55,0,1
Player_3373,21,Midfielder,Africa,2269,6,6.0,53,40.0,1.0,3,52,0,0
Player_3374,25,Midfielder,Europe,1441,10,2.0,93,,36.5,0,73,0,1
Player_3375,26,Midfielder,Europe,1592,5,4.0,59,21.0,13.3,0,33,0,1
Player_3376,25,Forward,Africa,2529,17,0.0,35,15.0,1.0,1,73,0,1
Player_3377,26,Midfielder,Europe,2511,6,,95,34.0,26.3,1,90,0,1
Player_3378,26,Goalkeeper,South America,2971,0,0.0,70,18.0,27.5,1,98,135,1
Player_3379,28,Forward,Europe,2509,16,7.0,59,13.0,37.8,1,80,0,1
Player_3380,28,Defender,South America,3029,3,3.0,64,47.0,28.4,2,76,0,1
Player_3381,30,Midfielder,Europe,3400,1,,95,26.0,20.9,0,73,0,1
Player_3382,30,Midfielder,Africa,3800,15,4.0,68,10.0,29.0,3,93,0,1
Player_3383,32,Defender,Africa,2660,7,0.0,57,47.0,19.8,0,54,0,1
Player_3384,24,Midfielder,South America,2353,3,2.0,66,0.0,27.5,2,45,0,1
Player_3385,26,Goalkeeper,South America,2511,0,0.0,68,39.0,1.0,0,64,80,1
Player_3386,28,Midfielder,Africa,2331,14,3.0,49,53.0,1.0,1,85,0,1
Player_3387,22,Defender,Europe,958,1,3.0,51,29.0,29.4,3,25,0,0
Player_3388,25,Goalkeeper,Africa,3146,0,0.0,79,12.0,24.2,1,64,123,1
Player_3389,30,Forward,Africa,2272,13,2.0,20,10.0,16.7,3,90,0,1
Player_3390,29,Midfielder,Africa,2310,10,3.0,86,2.0,36.6,0,74,0,1
Player_3391,18,Defender,Europe,2638,3,1.0,64,14.0,1.0,2,39,0,0
Player_3392,31,Defender,South America,1705,5,4.0,93,4.0,1.0,0,28,0,1
Player_3393,24,Forward,Asia,30,0,3.0,36,0.0,2.4,2,41,0,0
Player_3394,27,Goalkeeper,Asia,1665,0,0.0,74,20.0,18.7,1,35,49,0
Player_3395,32,Defender,South America,2578,4,1.0,67,27.0,1.0,0,58,0,1
Player_3396,22,Defender,South America,120,1,,74,19.0,38.9,0,82,0,1
Player_3397,20,Midfielder,South America,2288,6,6.0,53,0.0,,3,60,0,1
Player_3398,26,Midfielder,Europe,2052,6,,72,0.0,20.4,1,95,0,1
Player_3399,27,Defender,Europe,2393,3,0.0,95,,31.2,3,86,0,1
Player_3400,22,Forward,South America,2805,14,10.0,42,15.0,10.3,2,48,0,1
Player_3401,24,Midfielder,South America,2034,7,1.0,66,,28.1,0,47,0,1
Player_3402,28,Forward,Europe,2052,10,0.0,62,,1.0,3,80,0,1
Player_3403,27,Defender,Africa,2933,1,2.0,60,29.0,6.2,3,61,0,1
Player_3404,25,Defender,Africa,1464,5,5.0,63,0.0,23.0,2,37,0,0
Player_3405,30,Forward,Asia,1727,15,5.0,29,22.0,31.2,2,46,0,0
Player_3406,26,Defender,Europe,1676,4,4.0,63,15.0,39.2,3,27,0,0
Player_3407,28,Defender,Africa,1864,5,2.0,88,2.0,1.0,0,41,0,1
Player_3408,27,Goalkeeper,Asia,1893,0,0.0,81,13.0,1.0,1,53,63,1
Player_3409,24,Defender,Africa,3131,5,0.0,78,6.0,13.7,2,65,0,1
Player_3410,19,Goalkeeper,South America,2257,0,0.0,74,4.0,34.3,3,68,70,1
Player_3411,28,Forward,South America,1274,17,,54,43.0,27.6,3,32,0,0
Player_3412,20,Midfielder,Africa,1339,10,6.0,61,15.0,34.2,3,56,0,0
Player_3413,27,Defender,Asia,2582,2,2.0,73,17.0,29.3,3,80,0,1
Player_3414,22,Forward,Asia,120,15,5.0,49,15.0,30.2,2,44,0,0
Player_3415,28,Midfielder,Asia,1926,4,9.0,65,,26.5,1,45,0,0
Player_3416,29,Defender,Africa,1911,3,3.0,88,9.0,1.0,1,35,0,1
Player_3417,24,Goalkeeper,Africa,3200,0,0.0,95,24.0,18.1,2,69,114,1
Player_3418,34,Forward,Africa,3271,18,8.0,52,17.0,7.0,0,74,0,1
Player_3419,27,Defender,Europe,1327,1,0.0,85,7.0,22.9,1,34,0,0
Player_3420,32,Defender,Europe,1179,2,0.0,62,22.0,21.8,0,48,0,1
Player_3421,26,Midfielder,South America,1814,5,7.0,72,16.0,28.9,1,46,0,1
Player_3422,26,Defender,Africa,1970,0,2.0,88,26.0,5.7,0,57,0,1
Player_3423,24,Forward,Asia,2628,9,6.0,32,8.0,1.0,1,82,0,1
Player_3424,27,Defender,Africa,2455,2,0.0,84,37.0,6.2,3,82,0,1
Player_3425,29,Forward,Asia,1917,10,6.0,20,0.0,3.2,1,20,0,0
Player_3426,30,Defender,Europe,1007,2,3.0,65,4.0,21.5,3,45,0,0
Player_3427,30,Forward,Africa,622,6,6.0,40,33.0,21.9,0,42,0,0
Player_3428,24,Defender,Asia,3400,5,2.0,71,28.0,30.4,1,81,0,1
Player_3429,22,Goalkeeper,Africa,3270,0,0.0,73,58.0,20.8,0,71,131,1
Player_3430,27,Goalkeeper,Europe,2280,0,0.0,51,31.0,10.6,1,68,75,1
Player_3431,27,Defender,South America,1278,1,3.0,51,21.0,8.5,1,38,0,0
Player_3432,32,Goalkeeper,Europe,1209,0,0.0,81,8.0,10.1,0,28,112,0
Player_3433,25,Midfielder,Europe,2009,6,6.0,39,8.0,31.4,0,52,0,1
Player_3434,21,Goalkeeper,Africa,60,0,0.0,63,3.0,17.6,2,28,78,0
Player_3435,25,Forward,Asia,2589,19,4.0,68,14.0,30.4,2,100,0,1
Player_3436,26,Midfielder,South America,1375,6,4.0,65,57.0,1.0,0,49,0,1
Player_3437,22,Midfielder,Europe,2015,8,8.0,66,5.0,22.7,2,100,0,1
Player_3438,22,Midfielder,Europe,3346,10,12.0,74,41.0,2.9,1,64,0,1
Player_3439,29,Midfielder,Africa,2377,5,0.0,63,0.0,25.4,1,72,0,1
Player_3440,23,Defender,South America,3400,4,4.0,95,34.0,6.4,1,61,0,1
Player_3441,29,Defender,Europe,964,1,0.0,71,35.0,22.2,2,59,0,0
Player_3442,33,Midfielder,Asia,2113,15,7.0,84,5.0,42.3,2,90,0,1
Player_3443,31,Midfielder,South America,2232,0,8.0,44,11.0,20.9,0,100,0,1
Player_3444,27,Forward,South America,2283,11,0.0,41,20.0,3.5,3,57,0,0
Player_3445,24,Goalkeeper,Africa,2238,0,0.0,63,0.0,22.3,0,83,93,1
Player_3446,23,Forward,South America,2556,10,1.0,55,25.0,16.2,1,51,0,1
Player_3447,23,Forward,Asia,3400,2,4.0,39,24.0,1.0,3,77,0,1
Player_3448,19,Defender,Africa,2258,0,0.0,82,13.0,25.1,3,82,0,1
Player_3449,31,Forward,Asia,1475,17,5.0,34,0.0,,0,31,0,1
Player_3450,28,Midfielder,Europe,3356,9,12.0,59,33.0,1.0,3,71,0,1
Player_3451,32,Forward,Africa,1835,18,8.0,56,0.0,25.9,2,42,0,0
Player_3452,30,Defender,South America,1206,2,,40,0.0,,3,34,0,0
Player_3453,28,Forward,Africa,2317,13,1.0,56,17.0,18.5,3,89,0,1
Player_3454,22,Midfielder,Africa,2337,7,,79,27.0,16.5,0,73,0,1
Player_3455,28,Midfielder,South America,2673,6,11.0,79,0.0,1.0,0,92,0,1
Player_3456,25,Defender,South America,2298,4,1.0,70,,23.5,2,83,0,1
Player_3457,23,Midfielder,Asia,1646,15,,59,32.0,17.2,1,28,0,0
Player_3458,27,Forward,South America,1688,21,6.0,35,20.0,31.5,3,47,0,0
Player_3459,34,Forward,South America,2881,14,2.0,37,27.0,5.7,3,94,0,1
Player_3460,22,Defender,South America,1817,0,,57,,34.3,1,38,0,1
Player_3461,21,Defender,Europe,1747,5,0.0,68,9.0,1.0,3,33,0,0
Player_3462,20,Defender,Asia,2773,2,6.0,59,0.0,41.0,0,90,0,1
Player_3463,27,Defender,Europe,1531,5,,63,40.0,17.7,3,27,0,0
Player_3464,26,Forward,Asia,1731,0,2.0,32,0.0,26.6,2,33,0,0
Player_3465,27,Goalkeeper,Africa,1460,0,0.0,83,0.0,1.0,2,63,64,1
Player_3466,33,Goalkeeper,South America,2538,0,0.0,81,38.0,19.7,1,76,128,1
Player_3467,26,Goalkeeper,Africa,1763,0,0.0,78,0.0,37.8,1,65,125,1
Player_3468,30,Goalkeeper,South America,2149,0,0.0,68,0.0,44.2,3,67,100,1
Player_3469,27,Goalkeeper,Africa,1395,0,0.0,43,18.0,11.2,1,43,121,0
Player_3470,26,Defender,Europe,2655,2,1.0,54,23.0,19.3,1,88,0,1
Player_3471,25,Defender,South America,2021,1,0.0,91,40.0,1.0,2,87,0,1
Player_3472,18,Goalkeeper,South America,2791,0,,59,25.0,1.0,1,57,104,1
Player_3473,23,Goalkeeper,South America,1696,0,0.0,90,62.0,32.1,2,28,142,0
Player_3474,19,Defender,Africa,2017,2,5.0,83,8.0,3.8,3,90,0,1
Player_3475,23,Goalkeeper,Asia,2330,0,0.0,49,29.0,25.3,2,56,120,1
Player_3476,28,Goalkeeper,South America,2644,0,0.0,64,21.0,19.0,1,72,95,1
Player_3477,31,Forward,Europe,2844,4,7.0,57,14.0,25.6,1,82,0,1
Player_3478,22,Goalkeeper,Africa,1970,0,0.0,81,8.0,32.6,0,64,124,1
Player_3479,33,Midfielder,Europe,2145,6,8.0,69,28.0,1.0,1,78,0,1
Player_3480,20,Midfielder,Asia,1622,8,,80,13.0,34.6,2,41,0,0
Player_3481,18,Forward,Europe,2335,0,0.0,26,0.0,9.8,1,59,0,1
Player_3482,20,Midfielder,Europe,3125,3,0.0,64,0.0,4.7,0,85,0,1
Player_3483,24,Goalkeeper,Europe,1508,0,0.0,76,40.0,26.1,3,20,56,0
Player_3484,26,Defender,South America,2053,1,0.0,48,58.0,18.4,3,84,0,1
Player_3485,26,Midfielder,Europe,2227,5,2.0,47,25.0,20.8,0,89,0,1
Player_3486,28,Goalkeeper,Asia,1714,0,0.0,86,33.0,28.4,0,78,151,1
Player_3487,28,Forward,South America,2539,18,3.0,31,31.0,5.2,1,83,0,1
Player_3488,26,Defender,South America,1686,2,4.0,71,19.0,22.9,0,51,0,1
Player_3489,24,Goalkeeper,Asia,2410,0,0.0,54,2.0,7.9,3,82,94,1
Player_3490,25,Forward,South America,2614,14,4.0,24,1.0,1.0,3,77,0,1
Player_3491,22,Forward,Africa,1902,11,8.0,53,16.0,37.0,0,20,0,0
Player_3492,33,Forward,Europe,2615,12,2.0,33,30.0,27.5,0,85,0,1
Player_3493,23,Midfielder,Africa,1642,6,10.0,70,47.0,18.5,1,44,0,0
Player_3494,28,Forward,Africa,2931,3,1.0,35,,14.1,2,73,0,1
Player_3495,28,Defender,Europe,2786,2,4.0,52,2.0,35.4,1,75,0,1
Player_3496,20,Defender,Africa,1406,0,2.0,77,11.0,23.8,3,38,0,0
Player_3497,30,Forward,Africa,3400,9,6.0,45,20.0,27.8,2,82,0,1
Player_3498,24,Midfielder,Asia,2989,6,5.0,95,15.0,21.8,2,77,0,1
Player_3499,25,Midfielder,Asia,2469,2,9.0,43,0.0,45.4,0,56,0,1
Player_3500,18,Defender,South America,1461,5,0.0,55,0.0,13.9,1,38,0,0
Player_3501,24,Midfielder,Africa,3313,1,6.0,75,0.0,25.3,0,69,0,1
Player_3502,27,Defender,Asia,2135,0,4.0,95,14.0,4.5,1,97,0,1
Player_3503,33,Forward,Asia,2098,10,4.0,20,,43.7,0,72,0,1
Player_3504,21,Goalkeeper,South America,2498,0,0.0,59,16.0,1.0,2,59,112,1
Player_3505,26,Goalkeeper,Asia,1734,0,0.0,71,5.0,6.2,3,62,113,0
Player_3506,25,Midfielder,Europe,2286,5,8.0,58,35.0,23.3,1,71,0,1
Player_3507,24,Goalkeeper,South America,2704,0,0.0,67,4.0,12.2,0,86,41,1
Player_3508,24,Midfielder,South America,2842,5,8.0,86,35.0,11.4,3,73,0,1
Player_3509,29,Defender,Europe,2763,1,1.0,74,45.0,34.0,1,85,0,1
Player_3510,21,Defender,Europe,2035,1,4.0,66,43.0,9.4,1,67,0,1
Player_3511,27,Midfielder,Africa,3140,5,0.0,46,23.0,1.0,3,62,0,1
Player_3512,26,Forward,Asia,730,9,1.0,20,1.0,2.0,1,52,0,0
Player_3513,30,Defender,Africa,1981,0,1.0,53,0.0,1.0,0,25,0,1
Player_3514,32,Defender,Europe,1785,0,0.0,46,19.0,17.3,2,45,0,0
Player_3515,25,Forward,Europe,1976,3,4.0,55,54.0,14.4,3,43,0,0
Player_3516,28,Defender,Europe,3095,1,3.0,57,24.0,32.6,2,55,0,1
Player_3517,23,Forward,Africa,2772,15,8.0,52,11.0,51.0,2,77,0,1
Player_3518,18,Defender,Europe,2030,1,3.0,63,39.0,26.4,0,59,0,1
Player_3519,25,Forward,Europe,60,7,5.0,28,19.0,13.9,2,42,0,0
Player_3520,34,Midfielder,Europe,1983,0,11.0,85,0.0,7.5,1,51,0,1
Player_3521,28,Goalkeeper,Africa,2197,0,0.0,70,0.0,1.0,2,100,60,1
Player_3522,26,Defender,Europe,2104,3,2.0,72,,5.5,1,86,0,1
Player_3523,28,Midfielder,Asia,1629,0,7.0,26,0.0,44.4,1,66,0,1
Player_3524,27,Midfielder,Asia,2384,0,4.0,65,3.0,12.7,1,94,0,1
Player_3525,23,Midfielder,Africa,1995,8,1.0,57,3.0,18.8,3,39,0,0
Player_3526,24,Goalkeeper,South America,1801,0,0.0,53,30.0,12.9,2,54,56,0
Player_3527,23,Defender,Asia,2067,1,3.0,63,32.0,23.6,1,73,0,1
Player_3528,22,Midfielder,Asia,2654,2,6.0,69,13.0,12.2,3,62,0,1
Player_3529,19,Defender,Africa,3042,1,1.0,67,39.0,47.0,2,77,0,1
Player_3530,25,Forward,Africa,1525,3,0.0,28,0.0,34.2,3,51,0,0
Player_3531,24,Goalkeeper,South America,2865,0,0.0,53,1.0,1.0,2,86,65,1
Player_3532,26,Forward,Europe,2801,20,4.0,45,0.0,43.3,2,72,0,1
Player_3533,26,Midfielder,Asia,1955,10,7.0,81,25.0,14.7,3,58,0,0
Player_3534,27,Goalkeeper,Asia,1623,0,0.0,55,20.0,31.6,3,69,36,0
Player_3535,26,Forward,South America,2493,13,8.0,49,0.0,2.8,0,79,0,1
Player_3536,29,Forward,Europe,2286,2,1.0,50,11.0,19.8,1,90,0,1
Player_3537,21,Goalkeeper,Europe,1951,0,0.0,62,25.0,29.6,3,22,89,0
Player_3538,29,Forward,Asia,1087,11,1.0,30,0.0,38.9,3,39,0,0
Player_3539,22,Defender,Asia,2396,0,0.0,92,54.0,9.1,1,91,0,1
Player_3540,27,Defender,South America,1351,0,,48,63.0,9.4,2,68,0,0
Player_3541,24,Defender,Europe,2679,4,4.0,61,0.0,16.8,3,55,0,1
Player_3542,26,Midfielder,South America,1707,10,4.0,43,46.0,20.8,0,45,0,1
Player_3543,30,Midfielder,South America,2722,2,5.0,53,0.0,26.7,1,80,0,1
Player_3544,29,Forward,Africa,2968,16,7.0,20,11.0,32.5,1,57,0,1
Player_3545,26,Goalkeeper,Africa,2511,0,0.0,76,25.0,27.0,2,77,46,1
Player_3546,28,Midfielder,Asia,2370,0,12.0,78,0.0,5.7,3,66,0,1
Player_3547,23,Midfielder,Asia,2375,2,,85,30.0,,1,89,0,1
Player_3548,24,Forward,Africa,1765,19,5.0,29,9.0,7.0,3,75,0,1
Player_3549,26,Midfielder,Europe,2294,8,2.0,86,5.0,45.5,2,70,0,1
Player_3550,30,Goalkeeper,Asia,701,0,,52,12.0,1.0,3,54,99,0
Player_3551,22,Midfielder,Europe,2190,9,0.0,50,11.0,18.4,3,74,0,1
Player_3552,29,Defender,South America,2486,3,0.0,72,11.0,39.9,3,77,0,1
Player_3553,23,Forward,Africa,2711,15,2.0,34,11.0,36.4,2,78,0,1
Player_3554,28,Forward,South America,1904,14,8.0,34,20.0,1.0,0,33,0,1
Player_3555,24,Goalkeeper,South America,1563,0,0.0,89,1.0,29.8,1,47,90,1
Player_3556,31,Goalkeeper,South America,843,0,0.0,67,0.0,1.0,0,27,90,0
Player_3557,23,Goalkeeper,South America,2737,0,0.0,66,11.0,13.2,3,73,77,1
Player_3558,22,Defender,Africa,2793,0,1.0,76,24.0,4.6,2,86,0,1
Player_3559,28,Goalkeeper,Asia,2306,0,0.0,63,9.0,15.0,0,56,88,1
Player_3560,29,Goalkeeper,South America,2725,0,,64,39.0,,2,70,110,1
Player_3561,18,Goalkeeper,South America,1445,0,0.0,71,0.0,48.6,0,53,118,1
Player_3562,25,Forward,Europe,1598,8,5.0,30,31.0,28.7,3,45,0,0
Player_3563,18,Forward,Europe,3228,10,13.0,49,13.0,,0,44,0,1
Player_3564,30,Goalkeeper,Asia,3400,0,0.0,38,12.0,16.4,1,88,153,1
Player_3565,27,Midfielder,Asia,3400,6,8.0,74,42.0,11.7,3,87,0,1
Player_3566,21,Midfielder,Africa,2029,3,7.0,65,40.0,4.8,3,49,0,0
Player_3567,20,Forward,Europe,2796,6,6.0,35,34.0,14.5,0,100,0,1
Player_3568,33,Forward,Africa,2010,9,14.0,23,16.0,18.3,2,74,0,1
Player_3569,19,Goalkeeper,Asia,2497,0,0.0,55,46.0,1.0,0,75,23,1
Player_3570,18,Midfielder,South America,1696,3,12.0,69,43.0,12.3,2,54,0,0
Player_3571,23,Goalkeeper,South America,1723,0,0.0,42,24.0,21.9,0,56,96,1
Player_3572,34,Goalkeeper,Europe,2305,0,0.0,84,11.0,4.4,3,85,87,1
Player_3573,29,Goalkeeper,Africa,2411,0,0.0,58,39.0,4.9,0,84,128,1
Player_3574,24,Defender,Asia,3800,4,2.0,82,1.0,21.2,0,53,0,1
Player_3575,32,Midfielder,Europe,991,4,3.0,80,56.0,27.8,1,89,0,1
Player_3576,20,Defender,Asia,1419,0,2.0,54,2.0,27.3,1,26,0,0
Player_3577,21,Forward,Asia,1960,10,8.0,26,3.0,26.7,0,57,0,1
Player_3578,31,Forward,Asia,2481,12,6.0,35,12.0,1.0,3,88,0,1
Player_3579,26,Forward,Asia,2666,0,4.0,27,48.0,27.2,2,78,0,1
Player_3580,24,Midfielder,Europe,2438,2,6.0,61,,40.0,2,90,0,1
Player_3581,20,Midfielder,Africa,2718,6,11.0,74,17.0,21.5,3,47,0,0
Player_3582,22,Goalkeeper,South America,2424,0,0.0,87,6.0,17.4,3,50,133,0
Player_3583,30,Midfielder,Asia,2591,7,,57,0.0,33.9,1,89,0,1
Player_3584,21,Defender,South America,1881,5,2.0,81,0.0,27.8,0,23,0,1
Player_3585,18,Defender,Africa,2636,4,1.0,61,52.0,15.1,3,74,0,1
Player_3586,32,Forward,Asia,1987,8,7.0,29,15.0,1.0,0,47,0,1
Player_3587,26,Goalkeeper,Asia,2780,0,0.0,82,29.0,23.9,0,73,108,1
Player_3588,21,Midfielder,Africa,790,10,9.0,68,39.0,7.0,0,34,0,0
Player_3589,22,Forward,Europe,2540,2,2.0,44,0.0,8.1,1,41,0,1
Player_3590,28,Goalkeeper,Africa,1787,0,0.0,53,0.0,11.7,1,21,148,0
Player_3591,18,Defender,South America,1929,2,0.0,73,2.0,41.0,1,28,0,0
Player_3592,18,Forward,Africa,1420,14,4.0,51,28.0,8.5,2,37,0,0
Player_3593,24,Forward,Asia,3330,16,10.0,52,16.0,2.7,0,78,0,1
Player_3594,25,Defender,Asia,2143,1,0.0,88,16.0,,0,82,0,1
Player_3595,22,Forward,Asia,2537,17,8.0,37,9.0,8.6,3,64,0,1
Player_3596,25,Forward,South America,2074,7,1.0,38,9.0,1.0,2,87,0,1
Player_3597,33,Goalkeeper,Africa,2777,0,0.0,59,16.0,41.1,2,57,113,1
Player_3598,20,Midfielder,Europe,3210,4,15.0,95,15.0,7.2,2,77,0,1
Player_3599,25,Forward,Europe,30,9,0.0,32,0.0,26.3,3,59,0,0
Player_3600,28,Forward,Europe,2405,6,5.0,51,6.0,19.8,1,72,0,1
Player_3601,32,Forward,South America,2710,15,0.0,42,14.0,15.5,3,51,0,0
Player_3602,21,Forward,South America,2159,18,3.0,34,53.0,13.5,3,73,0,0
Player_3603,25,Goalkeeper,Africa,60,0,0.0,49,29.0,8.2,2,44,103,0
Player_3604,33,Forward,Europe,1409,17,7.0,30,29.0,42.7,1,33,0,0
Player_3605,26,Defender,South America,2442,3,3.0,72,28.0,4.3,1,77,0,1
Player_3606,24,Midfielder,Africa,3500,1,4.0,74,26.0,1.0,2,60,0,1
Player_3607,28,Defender,Africa,2504,3,4.0,78,9.0,19.7,0,99,0,1
Player_3608,37,Midfielder,Europe,2477,8,9.0,70,41.0,33.1,0,80,0,1
Player_3609,24,Goalkeeper,Europe,1287,0,0.0,80,,6.9,0,28,109,0
Player_3610,19,Midfielder,Asia,120,7,10.0,78,10.0,1.0,2,53,0,0
Player_3611,30,Goalkeeper,Asia,3800,0,0.0,61,28.0,41.7,0,80,78,1
Player_3612,30,Defender,South America,1757,0,3.0,63,11.0,8.6,2,37,0,0
Player_3613,31,Defender,South America,3197,5,4.0,76,0.0,15.2,1,100,0,1
Player_3614,24,Goalkeeper,South America,3108,0,0.0,70,0.0,27.6,1,93,88,1
Player_3615,30,Goalkeeper,Africa,1199,0,0.0,49,,25.2,1,65,109,1
Player_3616,21,Forward,Africa,2327,15,0.0,39,11.0,8.2,0,82,0,1
Player_3617,21,Goalkeeper,Europe,2450,0,0.0,78,,1.1,0,52,98,1
Player_3618,24,Defender,Asia,3400,2,2.0,67,0.0,26.5,1,73,0,1
Player_3619,25,Forward,Asia,2256,13,0.0,52,1.0,15.9,0,94,0,1
Player_3620,33,Midfielder,Asia,1179,6,8.0,47,34.0,19.7,3,47,0,0
Player_3621,22,Defender,Africa,2447,3,2.0,62,9.0,21.3,3,75,0,1
Player_3622,29,Goalkeeper,South America,1911,0,0.0,51,25.0,10.8,2,56,90,0
Player_3623,28,Midfielder,Asia,1591,6,4.0,51,0.0,9.8,1,63,0,1
Player_3624,23,Forward,Europe,1437,12,5.0,32,14.0,32.6,1,55,0,1
Player_3625,28,Defender,South America,1489,7,4.0,77,0.0,32.2,2,37,0,0
Player_3626,25,Goalkeeper,South America,1191,0,0.0,51,26.0,33.1,3,55,109,0
Player_3627,25,Defender,Asia,1955,2,3.0,70,42.0,14.8,3,30,0,0
Player_3628,25,Midfielder,Europe,2263,5,12.0,82,0.0,41.0,2,33,0,0
Player_3629,34,Midfielder,South America,2027,5,6.0,75,17.0,16.0,3,94,0,1
